trimmed_seq_name	complete_seq_name
A/Singapore/SAR40868/2022	A/Singapore/SAR40868/2022|EPI_ISL_13655515|2022-05-24
A/Singapore/SAR6833/2022	A/Singapore/SAR6833/2022|EPI_ISL_13655559|2022-01-26
A/Singapore/KK0004/2022	A/Singapore/KK0004/2022|EPI_ISL_13655673|2022-02-17
A/Singapore/KK0006/2022	A/Singapore/KK0006/2022|EPI_ISL_13655675|2022-02-21
A/Singapore/GP0280/2022	A/Singapore/GP0280/2022|EPI_ISL_13655459|2022-02-21
A/Singapore/GP0294/2022	A/Singapore/GP0294/2022|EPI_ISL_13655460|2022-02-22
A/Singapore/SAR32024/2022	A/Singapore/SAR32024/2022|EPI_ISL_13655510|2022-02-23
A/Singapore/KK0015/2022	A/Singapore/KK0015/2022|EPI_ISL_13655578|2022-03-04
A/Singapore/SAR36112/2022	A/Singapore/SAR36112/2022|EPI_ISL_13655668|2022-03-18
A/Singapore/SAR36424/2022	A/Singapore/SAR36424/2022|EPI_ISL_13655466|2022-03-21
A/Singapore/SAR36573/2022	A/Singapore/SAR36573/2022|EPI_ISL_13655454|2022-03-22
A/Singapore/SAR36671/2022	A/Singapore/SAR36671/2022|EPI_ISL_13655699|2022-03-23
A/Singapore/SAR36890/2022	A/Singapore/SAR36890/2022|EPI_ISL_13655692|2022-03-25
A/Singapore/SAR39009/2022	A/Singapore/SAR39009/2022|EPI_ISL_13655478|2022-04-25
A/Singapore/NUH0003/2022	A/Singapore/NUH0003/2022|EPI_ISL_13655508|2022-05-04
A/Singapore/GP1048/2022	A/Singapore/GP1048/2022|EPI_ISL_13655506|2022-05-12
A/Nigeria/6543/2021	A/Nigeria/6543/2021|EPI_ISL_11956819|2021-11-17
A/Catalonia/NSVH101923535/2022	A/Catalonia/NSVH101923535/2022|EPI_ISL_15363454|2022-10-03
A/Nigeria/6552/2021	A/Nigeria/6552/2021|EPI_ISL_11956886|2021-11-22
A/Paris/49509/2021	A/Paris/47350/2021|EPI_ISL_9401987|2021-12-02
A/Nigeria/6593/2021	A/Nigeria/6593/2021|EPI_ISL_11956882|2021-12-01
A/Dakar/3/2022	A/Dakar/03/2022|EPI_ISL_13983334|2022-02-03
A/Dakar/819/2022	A/Dakar/0861/2022|EPI_ISL_16018430|2022-06-10
A/Dakar/1462/2022	A/Dakar/1462/2022|EPI_ISL_16018578|2022-08-22
A/Togo/1108/2022	A/Togo/1108/2022|EPI_ISL_13957765|2022-05-03
A/Ghana/195/2022	A/Ghana/195/2022|EPI_ISL_12219337|2022-01-12
A/Ghana/319/2022	A/Ghana/0319/2022|EPI_ISL_15288430|2022-06-01
A/Togo/1112/2022	A/Togo/1112/2022|EPI_ISL_13957767|2022-05-03
A/CoteDIvoire/1904/2022	A/Cote_D'Ivoire/1904/2022|EPI_ISL_14862591|2022-06-29
A/Togo/530/2022	A/Togo/530/2022|EPI_ISL_14212906|2022-03-07
A/Togo/666/2022	A/Togo/666/2022|EPI_ISL_14212911|2022-03-17
A/Niger/10136/2021	A/Niger/10136/2021|EPI_ISL_10828595|2021-11-26
A/Niger/10238/2021	A/Niger/10238/2021|EPI_ISL_10828573|2021-12-21
A/Niger/10209/2021	A/Niger/10209/2021|EPI_ISL_10828540|2021-12-14
A/Niger/10289/2022	A/Niger/10289/2022|EPI_ISL_10828552|2022-01-13
A/Niger/10380/2022	A/Niger/10380/2022|EPI_ISL_10828561|2022-01-12
A/Niger/10307/2022	A/Niger/10307/2022|EPI_ISL_10828548|2022-01-06
A/Niger/10322/2022	A/Niger/10322/2022|EPI_ISL_10828549|2022-01-06
A/Niger/1843/2022	A/Niger/1843/2022|EPI_ISL_15929494|2022-10-03
A/CoteDIvoire/8/2022	A/Cote_d'Ivoire/8/2022|EPI_ISL_12219432|2022-01-04
A/PuertoRico/5/2022	A/Puerto_Rico/05/2022|EPI_ISL_13343699|2022-04-04
A/Togo/908/2022	A/Togo/908/2022|EPI_ISL_13983323|2022-04-07
A/CoteDIvoire/1556/2022	A/Cote_D'Ivoire/1556/2022|EPI_ISL_14863107|2022-03-10
A/Ghana/4429/2022	A/Ghana/4429/2022|EPI_ISL_15288399|2022-07-07
A/Ghana/430/2022	A/Ghana/430/2022|EPI_ISL_15364208|2022-06-11
A/Ghana/565/2022	A/Ghana/565/2022|EPI_ISL_15364209|2022-07-05
A/Ghana/379/2022	A/Ghana/0379/2022|EPI_ISL_15288429|2022-06-09
A/Ghana/2084/2022	A/Ghana/2084/2022|EPI_ISL_14951643|2022-05-23
A/Niger/1855/2022	A/Niger/1855/2022|EPI_ISL_15929495|2022-10-04
A/Togo/1043/2022	A/Togo/1043/2022|EPI_ISL_13983307|2022-04-22
A/Togo/1054/2022	A/Togo/1054/2022|EPI_ISL_13983322|2022-04-24
A/Niger/1900/2022	A/Niger/1900/2022|EPI_ISL_15929497|2022-10-06
A/Niger/1170/2022	A/Niger/1170/2022|EPI_ISL_15929605|2022-07-14
A/Niger/1367/2022	A/Niger/1367/2022|EPI_ISL_15929496|2022-08-25
A/Ghana/1852/2022	A/Ghana/1852/2022|EPI_ISL_14951642|2022-05-20
A/Niger/1530/2022	A/Niger/1530/2022|EPI_ISL_15929499|2022-09-08
A/Niger/1620/2022	A/Niger/1620/2022|EPI_ISL_15929483|2022-09-16
A/Nigeria/6554/2021	A/Nigeria/6554/2021|EPI_ISL_11956807|2021-11-22
A/CoteDIvoire/4082/2021	A/Cote_d'Ivoire/4082/2021|EPI_ISL_12219459|2021-12-07
A/Nepal/22FL2210/2022	A/Nepal/22FL2210/2022|EPI_ISL_15260058|2022-07-11
A/SouthAfrica/PET24942/2022	A/SouthAfrica/PET24942/2022|EPI_ISL_15724536|2022-07-16
A/Niger/1703/2022	A/Niger/1703/2022|EPI_ISL_15929498|2022-09-22
A/Niger/1864/2022	A/Niger/1864/2022|EPI_ISL_15929510|2022-10-04
A/Niger/1875/2022	A/Niger/1875/2022|EPI_ISL_15929507|2022-10-06
A/Ghana/2122/2022	A/Ghana/2122/2022|EPI_ISL_14951644|2022-05-23
A/Ghana/3455/2022	A/Ghana/3455/2022|EPI_ISL_15288431|2022-06-08
A/Dakar/2039/2022	A/Dakar/2039/2022|EPI_ISL_16019091|2022-10-11
A/Dakar/1716/2022	A/Dakar/1716/2022|EPI_ISL_16018853|2022-09-06
A/Dakar/1851/2022	A/Dakar/1851/2022|EPI_ISL_16018968|2022-09-23
A/Dakar/1642/2022	A/Dakar/1642/2022|EPI_ISL_16018746|2022-08-31
A/Niger/1957/2022	A/Niger/1957/2022|EPI_ISL_15929501|2022-10-13
A/Niger/1762/2022	A/Niger/1762/2022|EPI_ISL_15929485|2022-09-27
A/RhodeIsland/5/2022	A/Rhode_Island/15/2022|EPI_ISL_11956739|2022-03-09
A/Niger/558/2022	A/Niger/0558/2022|EPI_ISL_15929601|2022-02-10
A/Lisbon/47/2022	A/Lisboa/47/2022|EPI_ISL_11403079|2022-02-14
A/RhodeIsland/11/2022	A/Rhode_Island/11/2022|EPI_ISL_11533902|2022-02-14
A/Togo/769/2022	A/Togo/769/2022|EPI_ISL_14212917|2022-03-24
A/Togo/993/2022	A/Togo/993/2022|EPI_ISL_13983313|2022-04-14
A/India/KASHMIR-NIVISO_22_06/2022	A/India/KASHMIR-NIVISO_22_06/2022|EPI_ISL_14836419|2022-05-31
A/Togo/1075/2022	A/Togo/1075/2022|EPI_ISL_13983347|2022-04-29
A/Finland/259/2021	A/Finland/259/2021|EPI_ISL_14254651|2021-12-09
A/Dakar/10/2022	A/Dakar/10/2022|EPI_ISL_13983335|2022-05-23
A/Dakar/634/2022	A/Dakar/0634/2022|EPI_ISL_16017463|2022-05-17
A/Dakar/12/2022	A/Dakar/12/2022|EPI_ISL_14212963|2022-06-03
A/Qatar/10-VI-22-1619238/2022	A/Qatar/10-VI-22-1619238/2022|EPI_ISL_13817405|2022-05-29
A/Bahrain/4658/2022	A/Bahrain/4658/2022|EPI_ISL_14036100|2022-05-12
A/Perth/186/2022	A/Perth/186/2022|EPI_ISL_14467639|2022-06-15
A/AbuDhabi/4002462/2022	A/Abu_Dhabi/4002462/2022|EPI_ISL_13892676|2022-06-09
A/Dakar/20/2022	A/Dakar/20/2022|EPI_ISL_14212994|2022-06-11
A/Thailand/2237/2022	A/Thailand/2237/2022|EPI_ISL_15288468|2022-07-12
A/Muttrah/52223973/2022	A/Mutrah/52223973/2022|EPI_ISL_15926938|2022-10-16
A/AbuDhabi/4201470/2022	A/Abu_Dhabi/4201470/2022|EPI_ISL_13892678|2022-06-18
A/Utah/42/2022	A/Utah/42/2022|EPI_ISL_16199238|2022-10-26
A/AbuDhabi/3783/2022	A/Abu_Dhabi/0003783/2022|EPI_ISL_15929493|2022-10-06
A/AbuDhabi/3982622/2022	A/Abu_Dhabi/3982622/2022|EPI_ISL_13892679|2022-06-01
A/Brunei/53/2022	A/Brunei/53/2022|EPI_ISL_16003475|2022-10-05
A/Brunei/64/2022	A/Brunei/64/2022|EPI_ISL_16003439|2022-10-07
A/Brunei/42/2022	A/Brunei/42/2022|EPI_ISL_15907667|2022-10-01
A/Brunei/18/2022	A/Brunei/18/2022|EPI_ISL_16003505|2022-09-17
A/Brunei/67/2022	A/Brunei/67/2022|EPI_ISL_15907663|2022-10-07
A/Brunei/5/2022	A/Brunei/5/2022|EPI_ISL_15907666|2022-08-31
A/Brunei/56/2022	A/Brunei/56/2022|EPI_ISL_15907669|2022-10-06
A/Brunei/47/2022	A/Brunei/47/2022|EPI_ISL_16003476|2022-10-04
A/AbuDhabi/1732799/2022	A/Abu_Dhabi/1732799/2022|EPI_ISL_13892667|2022-06-22
A/Qatar/25-VI-22-1918966/2022	A/Qatar/25-VI-22-1918966/2022|EPI_ISL_15937844|2022-08-23
A/Brisbane/837/2022	A/Brisbane/837/2022|EPI_ISL_16003432|2022-11-02
A/StPetersburg/RII-3634S/2022	A/Saint-Petersburg/RII-3634S/2022|EPI_ISL_16270208|2022-11-22
A/Thailand/7/2022	A/Thailand/7/2022|EPI_ISL_14991374|2022-07-08
A/Thailand/9/2022	A/Thailand/9/2022|EPI_ISL_14991371|2022-07-12
A/Chanthaburi/NIC-P2299/2022	A/Chanthaburi/NIC-P2299/2022|EPI_ISL_15967409|2022-07-18
A/Bangkok/NIC-P3564/2022	A/Bangkok/NIC-P3564/2022|EPI_ISL_15610779|2022-10-04
A/Bangkok/NIC-P3573/2022	A/Bangkok/NIC-P3573/2022|EPI_ISL_15610781|2022-10-05
A/Tennessee/48/2022	A/Tennessee/48/2022|EPI_ISL_16201579|2022-11-10
A/Delaware/76/2022	A/Delaware/76/2022|EPI_ISL_16380204|2022-12-03
A/Philippines/6/2022	A/Philippines/6/2022|EPI_ISL_14991619|2022-07-05
A/Darwin/2472/2022	A/Darwin/2472/2022|EPI_ISL_16003435|2022-10-25
A/Sydney/1304/2022	A/Sydney/1304/2022|EPI_ISL_16003430|2022-10-28
A/Ayutthaya/NIC-P2289/2022	A/Ayutthaya/NIC-P2289/2022|EPI_ISL_15967408|2022-07-18
A/Ayutthaya/NIC-P3002/2022	A/Ayutthaya/NIC-P3002/2022|EPI_ISL_15937213|2022-09-02
A/Ayutthaya/NIC-P2684/2022	A/Ayutthaya/NIC-P2684/2022|EPI_ISL_15724027|2022-08-16
A/Qatar/10-VI-22-2015935/2022	A/Qatar/10-VI-22-2015935/2022|EPI_ISL_15937839|2022-09-20
A/Austria/1572501/2022	A/Austria/1507013/2022|EPI_ISL_13817042|2022-04-04
A/Netherlands/1653/2022	A/Netherlands/01653/2022|EPI_ISL_16333957|2022-12-18
A/Austria/MUW1572434/2022	A/Austria/MUW1572434/2022|EPI_ISL_16212184|2022-12-01
A/Austria/1573799/2022	A/Austria/1507396/2022|EPI_ISL_13704128|2022-04-06
A/Austria/1568901/2022	A/Austria/1507890/2022|EPI_ISL_13704129|2022-04-07
A/AbuDhabi/4116067/2022	A/Abu_Dhabi/4116067/2022|EPI_ISL_13892682|2022-06-14
A/AbuDhabi/3303/2022	A/Abu_Dhabi/0003303/2022|EPI_ISL_15928253|2022-09-28
A/SuratThani/NIC-P2689/2022	A/Surat_Thani/NIC-P2689/2022|EPI_ISL_15724028|2022-08-10
A/AbuDhabi/1540933/2022	A/Abu_Dhabi/1540933/2022|EPI_ISL_13892668|2022-06-03
A/Oman/9537/2022	A/Oman/9537/2022|EPI_ISL_14862592|2022-06-12
A/Bahrain/1498/2022	A/Bahrain/1498/2022|EPI_ISL_14036096|2022-05-15
A/Sohar/52223389/2022	A/Sohar/52223389/2022|EPI_ISL_15926949|2022-10-10
A/Sohar/72211325/2022	A/Sohar/72211325/2022|EPI_ISL_15926951|2022-10-04
A/AbuDhabi/2946/2022	A/Abu_Dhabi/0002946/2022|EPI_ISL_15928199|2022-09-21
A/AbuDhabi/3750/2022	A/Abu_Dhabi/0003750/2022|EPI_ISL_15929506|2022-10-05
A/NakhonPhanom/NIC-P3580/2022	A/Nakhon_Phanom/NIC-P3580/2022|EPI_ISL_15610783|2022-10-05
A/NakhonPhanom/NIC-P3529/2022	A/Nakhon_Phanom/NIC-P3529/2022|EPI_ISL_15610773|2022-10-02
A/Ayutthaya/NIC-P3154/2022	A/Ayutthaya/NIC-P3154/2022|EPI_ISL_15937232|2022-09-09
A/SuratThani/NIC-P3082/2022	A/Surat_Thani/NIC-P3082/2022|EPI_ISL_15937220|2022-09-06
A/SuratThani/NIC-P3279/2022	A/Surat_Thani/NIC-P3279/2022|EPI_ISL_15969705|2022-09-13
A/Maldives/498/2022	A/Maldives/498/2022|EPI_ISL_15394443|2022-05-19
A/SuratThani/NIC-P2595/2022	A/Surat_Thani/NIC-P2595/2022|EPI_ISL_15724021|2022-08-05
A/England/224280702/2022	A/England/224280702/2022|EPI_ISL_15888793|2022-10-20
A/California/119/2022	A/California/119/2022|EPI_ISL_15724432|2022-09-07
A/California/126/2022	A/California/126/2022|EPI_ISL_15724428|2022-09-26
A/California/127/2022	A/California/127/2022|EPI_ISL_15724429|2022-09-26
A/Catalonia/NSVH198262134/2022	A/Catalonia/NSVH198262134/2022|EPI_ISL_16258240|2022-12-15
A/Netherlands/11960/2022	A/Netherlands/11960/2022|EPI_ISL_16350747|2022-12-20
A/Norway/32117/2022	A/Norway/32117/2022|EPI_ISL_15728518|2022-10-08
A/AbuDhabi/1722389/2022	A/Abu_Dhabi/1722389/2022|EPI_ISL_13892684|2022-06-21
A/AbuDhabi/1782251/2022	A/Abu_Dhabi/1782251/2022|EPI_ISL_14862545|2022-06-27
A/AbuDhabi/459/2022	A/Abu_Dhabi/0000459/2022|EPI_ISL_14466574|2022-07-05
A/AbuDhabi/1950529/2022	A/Abu_Dhabi/1950529/2022|EPI_ISL_14466571|2022-07-13
A/AbuDhabi/1952870/2022	A/Abu_Dhabi/1952870/2022|EPI_ISL_14466570|2022-07-14
A/SuratThani/NIC-P2596/2022	A/Surat_Thani/NIC-P2596/2022|EPI_ISL_15724022|2022-08-05
A/SuratThani/NIC-P2599/2022	A/Surat_Thani/NIC-P2599/2022|EPI_ISL_15724023|2022-08-08
